sea	[1.0, 0, 0]
alchemi	[0, 1.0, 0]
mesa	[0, 0, 1.0]
jrl	[0, 1.0, 0]
forumula	[0, 0, 1.0]
afternoon	[0, 0, 1.0]
reid	[0, 0, 1.0]
action	[1.0, 0, 0]
download	[0, 0.6666666666666666, 0.3333333333333333]
diari	[1.0, 0, 0]
cdromcat	[0, 0, 1.0]
appl	[0.125, 0.375, 0.5]
gun	[0.5, 0, 0.5]
famili	[0.6666666666666666, 0.3333333333333333, 0]
addison	[0, 0, 1.0]
fanci	[0, 1.0, 0]
unipolar	[1.0, 0, 0]
seller	[0, 0, 1.0]
reveng	[1.0, 0, 0]
hume	[1.0, 0, 0]
augjpeg	[0, 1.0, 0]
incorpor	[0, 1.0, 0]
macquari	[0, 1.0, 0]
reform	[1.0, 0, 0]
apr	[0.3684210526315789, 0.47368421052631576, 0.15789473684210525]
theocraci	[1.0, 0, 0]
joystick	[0, 0.5, 0.5]
weslei	[0, 0, 1.0]
save	[0.1111111111111111, 0.2222222222222222, 0.6666666666666666]
ct	[0, 0, 1.0]
interect	[0, 1.0, 0]
focu	[0, 0, 1.0]
worri	[0.3333333333333333, 0.6666666666666666, 0]
assembl	[1.0, 0, 0]
articl	[0.53125, 0.375, 0.09375]
transform	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
dedic	[1.0, 0, 0]
famou	[0.5, 0, 0.5]
smith	[0, 0, 1.0]
illinoi	[0, 0.5, 0.5]
grade	[0, 0, 1.0]
numner	[1.0, 0, 0]
junk	[0, 0, 1.0]
flashi	[0, 1.0, 0]
monash	[1.0, 0, 0]
guid	[0, 0.3333333333333333, 0.6666666666666666]
cohes	[1.0, 0, 0]
rom	[0, 0.6666666666666666, 0.3333333333333333]
dmorf	[0, 1.0, 0]
stuff	[0.14285714285714285, 0.14285714285714285, 0.7142857142857143]
white	[0.16666666666666666, 0.3333333333333333, 0.5]
consist	[0.3333333333333333, 0.6666666666666666, 0]
pleas	[0, 1.0, 0]
mt	[0, 0, 1.0]
shatterstar	[0, 0, 1.0]
thano	[0, 0, 1.0]
prize	[0.5, 0.5, 0]
lose	[0.5, 0.5, 0]
neural	[0, 1.0, 0]
mankind	[0.5, 0.5, 0]
vga	[0, 0.6666666666666666, 0.3333333333333333]
refut	[1.0, 0, 0]
resist	[0.6666666666666666, 0, 0.3333333333333333]
misread	[0, 1.0, 0]
galaxi	[0, 0, 1.0]
class	[0.4, 0.2, 0.4]
gui	[0, 1.0, 0]
healer	[1.0, 0, 0]
daili	[0, 1.0, 0]
rectangular	[0, 1.0, 0]
prof	[0, 1.0, 0]
dealer	[0, 0, 1.0]
prestig	[0, 0, 1.0]
monk	[1.0, 0, 0]
program	[0, 0.6666666666666666, 0.3333333333333333]
mc	[0, 1.0, 0]
gisatl	[0, 1.0, 0]
multiplan	[0, 0, 1.0]
imag	[0, 0.8125, 0.1875]
bam	[0, 0, 1.0]
cleric	[1.0, 0, 0]
convers	[0.25, 0.75, 0]
pnmconvol	[0, 1.0, 0]
barrel	[0, 0, 1.0]
mincer	[1.0, 0, 0]
lossi	[0, 1.0, 0]
sole	[1.0, 0, 0]
rest	[0.6666666666666666, 0.3333333333333333, 0]
minh	[0, 0, 1.0]
guess	[0, 0.3333333333333333, 0.6666666666666666]
instrument	[0, 0, 1.0]
lectur	[0, 0, 1.0]
jrm	[0, 0, 1.0]
inform	[0.29411764705882354, 0.47058823529411764, 0.23529411764705882]
skillcraft	[0, 0, 1.0]
figur	[1.0, 0, 0]
georg	[1.0, 0, 0]
disadvantag	[0, 1.0, 0]
hard	[0.25, 0.25, 0.5]
vulner	[1.0, 0, 0]
vnet	[0, 1.0, 0]
josh	[0, 1.0, 0]
lens	[0, 0, 1.0]
associ	[0.6666666666666666, 0.16666666666666666, 0.16666666666666666]
feynman	[0, 1.0, 0]
social	[0.6666666666666666, 0.3333333333333333, 0]
defragg	[0, 0, 1.0]
outrag	[1.0, 0, 0]
appreci	[0, 0.75, 0.25]
pocono	[0, 0, 1.0]
ahh	[0, 0, 1.0]
note	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
understood	[1.0, 0, 0]
feral	[0, 0, 1.0]
glenn	[1.0, 0, 0]
counterargu	[1.0, 0, 0]
shouldn	[0.5, 0.5, 0]
speak	[0.6, 0.2, 0.2]
lib	[0, 1.0, 0]
vesa	[0, 0.8, 0.2]
creator	[1.0, 0, 0]
toilet	[1.0, 0, 0]
heavi	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
shoddi	[0, 1.0, 0]
duti	[0, 0, 1.0]
acid	[0, 0, 1.0]
fantasi	[0.5, 0.5, 0]
accolad	[0, 0, 1.0]
empow	[0, 0, 1.0]
modul	[0, 0.5, 0.5]
ball	[1.0, 0, 0]
imageviiew	[0, 1.0, 0]
cost	[0.2857142857142857, 0.2857142857142857, 0.42857142857142855]
databas	[0, 0.4, 0.6]
theist	[1.0, 0, 0]
tutori	[0, 0, 1.0]
forward	[0, 0, 1.0]
gai	[1.0, 0, 0]
examin	[1.0, 0, 0]
keyword	[0, 0.5, 0.5]
huxlei	[1.0, 0, 0]
credibl	[1.0, 0, 0]
ikegami	[0, 0, 1.0]
issu	[0.5, 0.3333333333333333, 0.16666666666666666]
optimist	[0, 1.0, 0]
logo	[0, 0, 1.0]
substanc	[1.0, 0, 0]
furnish	[0, 0, 1.0]
decid	[1.0, 0, 0]
interact	[0.5, 0.5, 0]
iig	[0, 0, 1.0]
pillar	[1.0, 0, 0]
summer	[0, 0, 1.0]
telephon	[0.5, 0.5, 0]
search	[0.6666666666666666, 0, 0.3333333333333333]
montreal	[0, 0, 1.0]
bboard	[0, 1.0, 0]
citi	[0, 1.0, 0]
engag	[1.0, 0, 0]
strip	[0, 1.0, 0]
civil	[1.0, 0, 0]
send	[0.11764705882352941, 0.4117647058823529, 0.47058823529411764]
canberra	[0, 1.0, 0]
coupl	[0, 0.6, 0.4]
printscreen	[0, 1.0, 0]
discourag	[1.0, 0, 0]
structur	[0, 1.0, 0]
coldest	[0, 0, 1.0]
agnostic	[1.0, 0, 0]
gfx	[0, 1.0, 0]
fla	[0, 0, 1.0]
negoti	[0, 0, 1.0]
board	[0.14285714285714285, 0.14285714285714285, 0.7142857142857143]
anonym	[0, 1.0, 0]
misnom	[0, 1.0, 0]
conduit	[1.0, 0, 0]
explan	[1.0, 0, 0]
leav	[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]
angri	[0, 0, 1.0]
knight	[0, 0, 1.0]
raw	[0, 1.0, 0]
justic	[0.5, 0, 0.5]
fundamentalist	[1.0, 0, 0]
thumbnail	[0, 1.0, 0]
stephen	[0, 0, 1.0]
directori	[0, 1.0, 0]
achiev	[0.3333333333333333, 0.6666666666666666, 0]
uiuc	[0, 0, 1.0]
intermedi	[0, 1.0, 0]
hobb	[0, 1.0, 0]
cychong	[0, 0, 1.0]
atheisten	[1.0, 0, 0]
ted	[0, 0, 1.0]
concret	[0, 0, 1.0]
fight	[0.5, 0, 0.5]
telecom	[0, 0, 1.0]
macki	[1.0, 0, 0]
rene	[0, 1.0, 0]
justifi	[0.5, 0.5, 0]
litmu	[0, 0, 1.0]
hopkin	[1.0, 0, 0]
wax	[0, 0, 1.0]
reilli	[0, 0, 1.0]
impact	[0.6666666666666666, 0.3333333333333333, 0]
winecj	[0, 1.0, 0]
cnew	[0, 0, 1.0]
artwork	[0, 1.0, 0]
metropol	[0, 0, 1.0]
dolphin	[0, 1.0, 0]
bloodshot	[0, 0, 1.0]
init	[0, 0, 1.0]
postal	[0, 0, 1.0]
oxygen	[1.0, 0, 0]
flc	[0, 1.0, 0]
dvpeg	[0, 1.0, 0]
logic	[0.6, 0.4, 0]
clutch	[0, 0, 1.0]
daughterboard	[0, 0, 1.0]
notifi	[0, 1.0, 0]
rider	[0, 0, 1.0]
cod	[0, 0, 1.0]
maze	[0.5, 0, 0.5]
width	[0, 1.0, 0]
spiderslay	[0, 0, 1.0]
jpeg	[0, 1.0, 0]
conclud	[0.6, 0, 0.4]
david	[0, 0.25, 0.75]
sooner	[1.0, 0, 0]
mileag	[1.0, 0, 0]
respect	[0.6666666666666666, 0.3333333333333333, 0]
flyer	[1.0, 0, 0]
liter	[0, 0, 1.0]
daemon	[0, 1.0, 0]
cosmic	[0, 0, 1.0]
easier	[0, 0.5, 0.5]
mellish	[1.0, 0, 0]
verdi	[1.0, 0, 0]
blk	[0, 0, 1.0]
mmm	[0, 0, 1.0]
kraven	[0, 0, 1.0]
spoil	[0, 1.0, 0]
suppli	[0, 0.6666666666666666, 0.3333333333333333]
exactli	[0.2857142857142857, 0.5714285714285714, 0.14285714285714285]
itcnet	[0, 0, 1.0]
tific	[0, 0, 1.0]
contradictori	[1.0, 0, 0]
linear	[0, 1.0, 0]
broken	[0, 0, 1.0]
peterson	[0, 0, 1.0]
discipl	[1.0, 0, 0]
pose	[1.0, 0, 0]
sage	[0, 0, 1.0]
stain	[0, 0, 1.0]
gregg	[1.0, 0, 0]
surfer	[0, 0, 1.0]
cave	[0, 0, 1.0]
rate	[0.1, 0.6, 0.3]
pict	[0, 1.0, 0]
chip	[0, 1.0, 0]
discus	[0, 1.0, 0]
pearl	[0, 0, 1.0]
output	[0, 1.0, 0]
function	[0, 0.5, 0.5]
oti	[0, 1.0, 0]
typic	[0, 0.5, 0.5]
sonic	[0, 0, 1.0]
jet	[0, 0, 1.0]
offici	[0, 0.5, 0.5]
archi	[0, 1.0, 0]
return	[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]
moment	[1.0, 0, 0]
doctor	[1.0, 0, 0]
ursula	[0, 0, 1.0]
uic	[0, 0, 1.0]
amp	[0, 0, 1.0]
aah	[1.0, 0, 0]
director	[1.0, 0, 0]
monopoli	[1.0, 0, 0]
currenc	[1.0, 0, 0]
bizarr	[1.0, 0, 0]
mindlessli	[1.0, 0, 0]
dictionari	[0.6666666666666666, 0, 0.3333333333333333]
hawnew	[0, 1.0, 0]
compli	[0.5, 0.5, 0]
divis	[0, 0.5, 0.5]
grow	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
legal	[0.75, 0.25, 0]
integ	[0, 1.0, 0]
notabl	[0, 1.0, 0]
tuegat	[0, 1.0, 0]
simpler	[0.5, 0.5, 0]
button	[0, 0, 1.0]
weapon	[0, 0, 1.0]
thrown	[1.0, 0, 0]
concept	[0.8, 0.2, 0]
sprite	[0, 1.0, 0]
column	[0, 0, 1.0]
regard	[0, 0.6666666666666666, 0.3333333333333333]
rambl	[1.0, 0, 0]
iit	[0, 0, 1.0]
toontown	[0, 1.0, 0]
ident	[0, 1.0, 0]
rfd	[0, 1.0, 0]
workabl	[0, 1.0, 0]
papal	[1.0, 0, 0]
urc	[0, 1.0, 0]
faith	[1.0, 0, 0]
restrict	[1.0, 0, 0]
symbol	[1.0, 0, 0]
obsolet	[0, 1.0, 0]
wisc	[0, 0, 1.0]
neatli	[0, 1.0, 0]
ppmquant	[0, 1.0, 0]
acceler	[0, 1.0, 0]
shut	[0, 0, 1.0]
humanist	[1.0, 0, 0]
relat	[0.25, 0.75, 0]
tek	[1.0, 0, 0]
sharewar	[0, 1.0, 0]
qedbb	[0, 1.0, 0]
street	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
ticket	[0, 0, 1.0]
cup	[0.5, 0, 0.5]
school	[1.0, 0, 0]
sig	[0, 1.0, 0]
slower	[0, 1.0, 0]
fee	[0, 0.6666666666666666, 0.3333333333333333]
texa	[0, 0.6666666666666666, 0.3333333333333333]
ponder	[1.0, 0, 0]
deep	[0, 0, 1.0]
buzz	[0, 1.0, 0]
liefeld	[0, 0, 1.0]
rid	[0, 0.2, 0.8]
forum	[0.5, 0.5, 0]
digit	[0, 0.5555555555555556, 0.4444444444444444]
fli	[0, 1.0, 0]
portacio	[0, 0, 1.0]
tif	[0, 1.0, 0]
method	[0.14285714285714285, 0.7142857142857143, 0.14285714285714285]
pro	[0, 1.0, 0]
de	[1.0, 0, 0]
debug	[0, 0, 1.0]
ep	[0, 1.0, 0]
marriag	[1.0, 0, 0]
slot	[0, 0, 1.0]
barsz	[0, 0, 1.0]
avoid	[0.5, 0.3333333333333333, 0.16666666666666666]
cdrom	[0, 0.5, 0.5]
rich	[0, 0, 1.0]
irc	[1.0, 0, 0]
cymdeitha	[0, 1.0, 0]
target	[0.5, 0.5, 0]
devil	[1.0, 0, 0]
list	[0.15, 0.25, 0.6]
engend	[1.0, 0, 0]
color	[0.1, 0.7, 0.2]
freethink	[1.0, 0, 0]
break	[1.0, 0, 0]
happi	[0.5, 0.3333333333333333, 0.16666666666666666]
quadra	[0, 1.0, 0]
sport	[0, 0, 1.0]
ballot	[1.0, 0, 0]
relig	[0, 1.0, 0]
paid	[0.25, 0, 0.75]
vision	[0, 0.3333333333333333, 0.6666666666666666]
wasn	[0.3333333333333333, 0.6666666666666666, 0]
dutch	[0, 1.0, 0]
arbitrari	[0.5, 0.5, 0]
waer	[0, 1.0, 0]
jyusenky	[1.0, 0, 0]
employ	[0, 0, 1.0]
colini	[0, 1.0, 0]
churchhil	[0, 0, 1.0]
airlin	[0.3333333333333333, 0, 0.6666666666666666]
descend	[0, 1.0, 0]
magician	[0, 0, 1.0]
norm	[1.0, 0, 0]
disbelief	[1.0, 0, 0]
twelv	[1.0, 0, 0]
tictact	[0, 0, 1.0]
milwauke	[1.0, 0, 0]
tele	[0, 0, 1.0]
folei	[0, 1.0, 0]
recommend	[0, 0.5, 0.5]
molei	[0, 1.0, 0]
sustain	[0, 0, 1.0]
drag	[0, 0, 1.0]
lestat	[0, 0, 1.0]
shellei	[0, 1.0, 0]
uci	[0, 1.0, 0]
fozzard	[0, 0, 1.0]
blurri	[0, 1.0, 0]
chemic	[0, 0, 1.0]
abil	[0.6666666666666666, 0.3333333333333333, 0]
accompani	[1.0, 0, 0]
perhap	[0.5454545454545454, 0.2727272727272727, 0.18181818181818182]
chapel	[0, 0, 1.0]
souvien	[0, 0, 1.0]
jaw	[0, 0.5, 0.5]
akachhi	[0, 0, 1.0]
codifi	[1.0, 0, 0]
laserjet	[0, 0.5, 0.5]
cmu	[0.5, 0.5, 0]
stereo	[0, 0, 1.0]
ag	[0.5, 0, 0.5]
mitsubishi	[0, 1.0, 0]
fring	[1.0, 0, 0]
earth	[0.16666666666666666, 0.6666666666666666, 0.16666666666666666]
vampir	[0, 0, 1.0]
nextstep	[0, 1.0, 0]
vehic	[1.0, 0, 0]
don	[0.4444444444444444, 0.3055555555555556, 0.25]
intellectu	[1.0, 0, 0]
omit	[0, 1.0, 0]
gordon	[1.0, 0, 0]
bro	[0, 0, 1.0]
aliv	[0.5, 0, 0.5]
uncompress	[0, 1.0, 0]
prometheu	[1.0, 0, 0]
bumper	[1.0, 0, 0]
sheet	[1.0, 0, 0]
ucb	[0, 0, 1.0]
bill	[0, 0.5, 0.5]
timecod	[0, 1.0, 0]
whilst	[1.0, 0, 0]
wolverin	[0, 0, 1.0]
jena	[0, 1.0, 0]
diego	[0, 0, 1.0]
beg	[0, 0.5, 0.5]
jurisprud	[1.0, 0, 0]
fatal	[0.75, 0, 0.25]
refus	[1.0, 0, 0]
steel	[0, 0.25, 0.75]
anthoni	[0, 0, 1.0]
cpu	[0, 1.0, 0]
tinction	[0, 0, 1.0]
marlow	[0, 1.0, 0]
sune	[0, 1.0, 0]
prothan	[0, 0, 1.0]
inabl	[1.0, 0, 0]
dig	[0, 1.0, 0]
explicitli	[1.0, 0, 0]
bryanw	[0, 1.0, 0]
emerson	[0, 0, 1.0]
mozumd	[1.0, 0, 0]
enet	[0, 0.5, 0.5]
whenev	[1.0, 0, 0]
dine	[0, 0, 1.0]
add	[0.4, 0.2, 0.4]
bibl	[1.0, 0, 0]
ground	[1.0, 0, 0]
unfathom	[1.0, 0, 0]
polypropylen	[0, 0, 1.0]
resiz	[0, 1.0, 0]
turner	[0.5, 0.5, 0]
unfriendli	[0, 1.0, 0]
conform	[1.0, 0, 0]
disk	[0, 0.2, 0.8]
chrysler	[0, 1.0, 0]
readm	[0, 1.0, 0]
header	[0, 0.5, 0.5]
posthum	[1.0, 0, 0]
traddodiad	[0, 1.0, 0]
blur	[0, 1.0, 0]
jview	[0, 1.0, 0]
closet	[0, 0, 1.0]
golen	[1.0, 0, 0]
bias	[1.0, 0, 0]
domino	[0, 0, 1.0]
pattern	[0, 1.0, 0]
haggl	[0, 0, 1.0]
vdbsan	[0, 1.0, 0]
arithmet	[0, 1.0, 0]
prestli	[0, 0, 1.0]
lightwav	[0, 1.0, 0]
ebu	[0, 1.0, 0]
profession	[0, 0.5, 0.5]
dull	[1.0, 0, 0]
collaps	[0, 0, 1.0]
implant	[1.0, 0, 0]
odd	[0.8, 0.2, 0]
subgeniu	[1.0, 0, 0]
foolish	[1.0, 0, 0]
machin	[0, 0.5833333333333334, 0.4166666666666667]
hot	[0.5, 0, 0.5]
superior	[0, 0.5, 0.5]
jare	[0, 0, 1.0]
fast	[0, 0.6666666666666666, 0.3333333333333333]
mot	[0, 1.0, 0]
answer	[0.375, 0.5, 0.125]
gover	[0, 0, 1.0]
dinett	[0, 0, 1.0]
frame	[0, 1.0, 0]
low	[0, 0.5, 0.5]
acquisit	[0, 0, 1.0]
termin	[0.3333333333333333, 0.16666666666666666, 0.5]
regular	[0, 0.3333333333333333, 0.6666666666666666]
hpgl	[0, 1.0, 0]
footnot	[0, 0, 1.0]
listen	[0.6666666666666666, 0, 0.3333333333333333]
encount	[1.0, 0, 0]
lcornel	[0, 0, 1.0]
punishn	[1.0, 0, 0]
signal	[0, 0, 1.0]
emerg	[1.0, 0, 0]
elabor	[1.0, 0, 0]
cultur	[1.0, 0, 0]
januari	[0, 0.6666666666666666, 0.3333333333333333]
popular	[0.4, 0.2, 0.4]
testifi	[1.0, 0, 0]
proceed	[0, 1.0, 0]
car	[0.3333333333333333, 0, 0.6666666666666666]
rust	[0, 0, 1.0]
konrad	[0, 0, 1.0]
topic	[0.6666666666666666, 0, 0.3333333333333333]
workmanship	[0, 0, 1.0]
cactu	[0, 1.0, 0]
imagemagick	[0, 1.0, 0]
prophet	[1.0, 0, 0]
ubiquit	[1.0, 0, 0]
arena	[0, 0, 1.0]
oper	[0.16666666666666666, 0.3333333333333333, 0.5]
inferno	[0, 0, 1.0]
vegetarian	[0, 0, 1.0]
announc	[0, 0.75, 0.25]
costum	[0, 0, 1.0]
bui	[0, 0.375, 0.625]
cobra	[0, 0, 1.0]
rial	[0, 0, 1.0]
rais	[0.5, 0, 0.5]
restat	[1.0, 0, 0]
feet	[1.0, 0, 0]
choung	[0, 1.0, 0]
switch	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
hardisk	[0, 1.0, 0]
bilinear	[0, 1.0, 0]
instruct	[0, 1.0, 0]
jim	[0.3333333333333333, 0.16666666666666666, 0.5]
win	[0, 1.0, 0]
solo	[0, 0, 1.0]
partli	[0, 1.0, 0]
wealth	[0, 1.0, 0]
vagu	[0.5, 0.5, 0]
revert	[0, 0, 1.0]
prohibit	[1.0, 0, 0]
sinist	[0, 0, 1.0]
feel	[0.5714285714285714, 0.2857142857142857, 0.14285714285714285]
shell	[0.3333333333333333, 0, 0.6666666666666666]
invad	[1.0, 0, 0]
roell	[0, 1.0, 0]
parti	[0.6666666666666666, 0, 0.3333333333333333]
cletu	[0, 0, 1.0]
arbor	[0, 1.0, 0]
newslett	[1.0, 0, 0]
bob	[0.6666666666666666, 0, 0.3333333333333333]
contact	[0, 0.2727272727272727, 0.7272727272727273]
groink	[1.0, 0, 0]
church	[1.0, 0, 0]
distort	[0, 0, 1.0]
harbour	[0, 1.0, 0]
conduct	[1.0, 0, 0]
quit	[0.5454545454545454, 0.36363636363636365, 0.09090909090909091]
occasion	[0.3333333333333333, 0.6666666666666666, 0]
confer	[0, 1.0, 0]
trek	[0, 0, 1.0]
jae	[0, 0, 1.0]
octopu	[0, 0, 1.0]
fernwright	[1.0, 0, 0]
filter	[0, 1.0, 0]
bedroom	[0, 0, 1.0]
proof	[1.0, 0, 0]
replac	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
describ	[0.75, 0.25, 0]
consequ	[0.6666666666666666, 0.3333333333333333, 0]
stank	[1.0, 0, 0]
batteri	[0, 0, 1.0]
sometim	[1.0, 0, 0]
jbig	[0, 1.0, 0]
murder	[1.0, 0, 0]
oakland	[0, 1.0, 0]
compress	[0, 1.0, 0]
carnag	[0, 0, 1.0]
psych	[0, 0, 1.0]
milton	[0, 1.0, 0]
olemiss	[0, 0, 1.0]
fictiti	[1.0, 0, 0]
unit	[0.2, 0.4, 0.4]
punish	[0.8888888888888888, 0, 0.1111111111111111]
farlei	[0, 1.0, 0]
ultra	[0, 1.0, 0]
modem	[0, 0, 1.0]
photograph	[0, 1.0, 0]
gold	[0.3333333333333333, 0, 0.6666666666666666]
valu	[0.4, 0.6, 0]
coin	[1.0, 0, 0]
tripo	[0, 1.0, 0]
mistak	[0.5, 0, 0.5]
atl	[0, 1.0, 0]
unc	[0, 0.5, 0.5]
didrectori	[0, 1.0, 0]
subject	[0.375, 0.5, 0.125]
super	[0, 0, 1.0]
farin	[0, 1.0, 0]
domain	[0, 1.0, 0]
polytechn	[0, 0, 1.0]
paraphernalia	[1.0, 0, 0]
comparison	[0, 0.5, 0.5]
univers	[0.17391304347826086, 0.5217391304347826, 0.30434782608695654]
acquir	[0, 1.0, 0]
permeabl	[0, 0, 1.0]
secondari	[0, 0, 1.0]
priam	[0, 0, 1.0]
precomput	[0, 1.0, 0]
globe	[0, 1.0, 0]
scan	[0, 1.0, 0]
applemodem	[0, 0, 1.0]
anim	[0.125, 0.625, 0.25]
previou	[0, 1.0, 0]
prone	[0, 1.0, 0]
unlik	[0, 0, 1.0]
vote	[1.0, 0, 0]
casett	[0, 0, 1.0]
provid	[0.5714285714285714, 0.42857142857142855, 0]
inferior	[0, 1.0, 0]
hooter	[0, 0, 1.0]
cut	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
pre	[0, 0, 1.0]
isa	[0, 1.0, 0]
node	[0, 1.0, 0]
tire	[0.6, 0, 0.4]
deskjet	[0, 0, 1.0]
hope	[0.2857142857142857, 0.7142857142857143, 0]
toner	[0, 0, 1.0]
lim	[0, 0, 1.0]
prove	[0.3333333333333333, 0.6666666666666666, 0]
fred	[1.0, 0, 0]
kod	[0, 1.0, 0]
launchpad	[0, 0, 1.0]
interchang	[0, 1.0, 0]
wustl	[0, 1.0, 0]
center	[0, 1.0, 0]
bobb	[1.0, 0, 0]
front	[0, 0, 1.0]
summar	[0, 1.0, 0]
bring	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
distinct	[0, 1.0, 0]
unabl	[1.0, 0, 0]
percentag	[0, 1.0, 0]
decent	[0.5, 0.5, 0]
glori	[0.5, 0, 0.5]
expens	[0.16666666666666666, 0.3333333333333333, 0.5]
simtel	[0, 1.0, 0]
unwil	[1.0, 0, 0]
cal	[0, 0, 1.0]
screw	[0, 0, 1.0]
histori	[0.5, 0, 0.5]
hasn	[0, 1.0, 0]
tablehockei	[0, 0, 1.0]
east	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
land	[0, 0, 1.0]
mathematiqu	[0, 1.0, 0]
iron	[0.2, 0, 0.8]
deltagraph	[0, 0, 1.0]
chew	[0, 1.0, 0]
poison	[0, 0, 1.0]
rahul	[0, 1.0, 0]
accur	[1.0, 0, 0]
hiview	[0, 1.0, 0]
guitar	[0, 0, 1.0]
tist	[0, 0, 1.0]
exploit	[0, 1.0, 0]
australia	[0, 1.0, 0]
realist	[0, 1.0, 0]
redefinit	[1.0, 0, 0]
jesu	[1.0, 0, 0]
smb	[0, 0, 1.0]
tel	[0, 0.8, 0.2]
carson	[0, 1.0, 0]
airhead	[0, 1.0, 0]
comic	[0, 0, 1.0]
layton	[0, 0, 1.0]
platform	[0, 1.0, 0]
wrong	[0.7142857142857143, 0.2857142857142857, 0]
repli	[0.1, 0.4, 0.5]
huffman	[0, 1.0, 0]
sydnei	[0, 1.0, 0]
kakwa	[0, 1.0, 0]
adulteri	[1.0, 0, 0]
snare	[0, 0, 1.0]
backward	[1.0, 0, 0]
portion	[0.6666666666666666, 0.3333333333333333, 0]
ballard	[0, 0, 1.0]
mynam	[0, 1.0, 0]
starlin	[0, 0, 1.0]
ericsson	[0, 1.0, 0]
pleasur	[0, 0, 1.0]
sinc	[0.35294117647058826, 0.47058823529411764, 0.17647058823529413]
mousepad	[0, 0, 1.0]
beast	[0, 0, 1.0]
kachhi	[0, 0, 1.0]
ontario	[0, 1.0, 0]
skull	[0, 0, 1.0]
truetyp	[0, 0, 1.0]
disser	[0, 1.0, 0]
wouldn	[0.8, 0, 0.2]
topper	[0, 0, 1.0]
irrelev	[1.0, 0, 0]
raondom	[1.0, 0, 0]
band	[0, 0.3333333333333333, 0.6666666666666666]
wiper	[0, 0, 1.0]
decstat	[0, 1.0, 0]
contemporari	[0.5, 0.5, 0]
debat	[1.0, 0, 0]
ucherdienst	[1.0, 0, 0]
srf	[0, 0, 1.0]
tamu	[0, 1.0, 0]
bobcat	[0, 0, 1.0]
emit	[0, 1.0, 0]
voic	[0, 0.5, 0.5]
broad	[1.0, 0, 0]
hell	[0, 1.0, 0]
crop	[0.5, 0.5, 0]
isc	[1.0, 0, 0]
pair	[0, 0.6666666666666666, 0.3333333333333333]
reflect	[1.0, 0, 0]
local	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
reverb	[0, 0, 1.0]
fudg	[1.0, 0, 0]
metaphys	[1.0, 0, 0]
gradual	[0.5, 0.5, 0]
lobo	[0, 0, 1.0]
zealand	[0, 1.0, 0]
bct	[0, 0, 1.0]
coher	[1.0, 0, 0]
innoc	[1.0, 0, 0]
advoc	[1.0, 0, 0]
pot	[1.0, 0, 0]
cbnewsl	[1.0, 0, 0]
stalin	[1.0, 0, 0]
submarin	[0, 0, 1.0]
bodi	[0, 0.5, 0.5]
journal	[0.5, 0, 0.5]
isbn	[0.5, 0.5, 0]
sank	[1.0, 0, 0]
interpol	[0, 1.0, 0]
viewer	[0, 1.0, 0]
purchas	[0, 0.25, 0.75]
supposedli	[0.2, 0.8, 0]
appeal	[1.0, 0, 0]
valiant	[0, 0, 1.0]
wether	[1.0, 0, 0]
thi	[0.3384615384615385, 0.4153846153846154, 0.24615384615384617]
vjpeg	[0, 1.0, 0]
funni	[0.6666666666666666, 0, 0.3333333333333333]
incompat	[0.5, 0.5, 0]
hour	[1.0, 0, 0]
centuri	[1.0, 0, 0]
sensibl	[1.0, 0, 0]
perfectli	[0.75, 0.25, 0]
god	[0.75, 0.25, 0]
terror	[1.0, 0, 0]
dorm	[0, 0, 1.0]
disc	[0, 0, 1.0]
promiscu	[1.0, 0, 0]
aldu	[0, 1.0, 0]
doesn	[0.42105263157894735, 0.3684210526315789, 0.21052631578947367]
instal	[0, 0.5, 0.5]
heydt	[0, 0, 1.0]
refreshingli	[1.0, 0, 0]
ad	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
brake	[0, 0, 1.0]
hahm	[0, 1.0, 0]
text	[0.4, 0.6, 0]
principl	[1.0, 0, 0]
steven	[0, 0.5, 0.5]
lawrenc	[0, 1.0, 0]
imageview	[0, 1.0, 0]
soll	[0, 1.0, 0]
becasu	[0, 1.0, 0]
rememb	[1.0, 0, 0]
usenet	[0, 0.3333333333333333, 0.6666666666666666]
radios	[0, 1.0, 0]
cloudless	[0, 1.0, 0]
theologi	[1.0, 0, 0]
flaw	[1.0, 0, 0]
tsr	[0, 1.0, 0]
administ	[1.0, 0, 0]
punsih	[1.0, 0, 0]
amplifi	[0, 0, 1.0]
michelin	[0, 0, 1.0]
darkbawk	[0, 0, 1.0]
fullview	[0, 1.0, 0]
